file_name,keywords,sound_id,sound_link,start_end_samples,manufacturer,license
BobKessler-Metal Bangs.wav,bang;impact;metal,32882,https://freesound.org/people/Alcove Audio/sounds/32882,"[455168, 1343459]",Alcove Audio,http://creativecommons.org/licenses/sampling+/1.0/
passes.wav,barcelona-sarria-sant-gervasi;nature;sand;sonsdebarcelona-guillem,74907,https://freesound.org/people/sonsdebarcelona/sounds/74907,,sonsdebarcelona,http://creativecommons.org/licenses/by-nc/3.0/
07_Lanes_Island_Ambient2_44_16.wav,ambient;birds;h4n;insects;island;maine;nature;ocean,125253,https://freesound.org/people/tomtenney/sounds/125253,"[470016, 1143243]",tomtenney,http://creativecommons.org/licenses/by/3.0/
"October night, cicadas, crickets, jet flyover.wav",night;crickets;flyover;cicadas;insects;jet;field-recording,339186,https://freesound.org/people/rambler52/sounds/339186,"[376832, 1446512]",rambler52,http://creativecommons.org/publicdomain/zero/1.0/
water_in_hell.wav,hell;water,569,https://freesound.org/people/TwistedLemon/sounds/569,,TwistedLemon,http://creativecommons.org/licenses/by/3.0/
outdoors ambient near airport plane hum 2.wav,airport;ambient;hum;outdoors;plane,126965,https://freesound.org/people/bulbastre/sounds/126965,"[1198080, 1868552]",bulbastre,http://creativecommons.org/licenses/by/3.0/
20090105.crowd.drums.wav,city;crowd;field-recording;marching-band;people;seville;voices,65994,https://freesound.org/people/dobroide/sounds/65994,"[51200, 866540]",dobroide,http://creativecommons.org/licenses/by/3.0/
molding_machine.wav,cut;machine;molding;wood;work,49087,https://freesound.org/people/Erdie/sounds/49087,,Erdie,http://creativecommons.org/licenses/by/3.0/
Stovetop Range w_ City Ambience_1-2.wav,ambience;city;kitchen;range;stove,86198,https://freesound.org/people/SteveMannella/sounds/86198,"[927744, 2153230]",SteveMannella,http://creativecommons.org/licenses/sampling+/1.0/
school corridor (2).wav,door;french;indoor;talk;whisper;whistle;wind,78533,https://freesound.org/people/Listentoearth/sounds/78533,"[5874176, 6891599]",Listentoearth,http://creativecommons.org/licenses/sampling+/1.0/
1000000003.wav,bird;whistle,86742,https://freesound.org/people/airtaxi/sounds/86742,,airtaxi,http://creativecommons.org/publicdomain/zero/1.0/
hannahs_tombstone_by_sanus_excipio.wav,at825;azden;batavia;ear-to-the-earth;field;fmx-32;h4;mic;muff;ohio;zoom,85244,https://freesound.org/people/sanus_excipio/sounds/85244,"[2153472, 2987757]",sanus_excipio,http://creativecommons.org/licenses/by-nc/3.0/
WM_switch_fill_to_wash_cycle_24_96_mono.wav,washing;washing-machine;water,94290,https://freesound.org/people/higginsdj/sounds/94290,,higginsdj,http://creativecommons.org/publicdomain/zero/1.0/
near a little mountain stream.wav,field-recording;birds;flowing;outdoor;water;flow;babbling;nature;liquid;stream;relaxing;alpine-stream;mountain,350511,https://freesound.org/people/tagigobaso/sounds/350511,,tagigobaso,http://creativecommons.org/licenses/by-nc/3.0/
vague_sable.wav,field-recording;sand;sea;shore;water;wave,104633,https://freesound.org/people/bogus/sounds/104633,"[263680, 1062466]",bogus,http://creativecommons.org/licenses/by/3.0/
131227_strumyk_1.wav,Poland;river;Sudeten;water;nature;stream;field-recording;mountains,212761,https://freesound.org/people/Zbylut/sounds/212761,"[218112, 1475526]",Zbylut,http://creativecommons.org/licenses/by-nc/3.0/
140704_rain.wav,rain;field-recording;city;water,241932,https://freesound.org/people/scmute/sounds/241932,"[0, 1320025]",scmute,http://creativecommons.org/licenses/by-nc/3.0/
Rain Ambience .wav,24bit;bit;wav;storm;weather;shower;wave;rain;48kHz;rainfall;downpour;48;kHz;raining;24,234317,https://freesound.org/people/nick121087/sounds/234317,"[750080, 1544555]",nick121087,http://creativecommons.org/publicdomain/zero/1.0/
140728_Vlissingen_City_Center_Church_Chimes.wav,chime;talking;church-clock;chimes;voices;birds;soundscape;church;street;zoom;walking;carrillion;unprocessed;people;stereo;summer;town,244702,https://freesound.org/people/reinsamba/sounds/244702,"[4595200, 5700313]",reinsamba,http://creativecommons.org/licenses/by/3.0/
150209 Trevor Webb Air Cyclinder.wav,diving-cylinder;wind;high-pressure;pressurized-air-cylinder;oxygen-tank;pressure;air;valve;leak;burst;oxygen;high-pitched;OWI;blowing;cylinder;vent,327011,https://freesound.org/people/Bleachbear/sounds/327011,,Bleachbear,http://creativecommons.org/licenses/by-nc/3.0/
Kitchen sink jam.wav,kitchen;sink;water,54751,https://freesound.org/people/Satoration/sounds/54751,"[2546688, 3299202]",Satoration,http://creativecommons.org/licenses/by/3.0/
wind_in_long_reeds_24_96_mono.wav,ambience;reeds;wind,94930,https://freesound.org/people/higginsdj/sounds/94930,"[2384384, 3670281]",higginsdj,http://creativecommons.org/publicdomain/zero/1.0/
Outdoor A_C Unit 1.wav,mechanical;MOTOR;Compressor;MACHINE,244365,https://freesound.org/people/soundman516/sounds/244365,"[512, 865632]",soundman516,http://creativecommons.org/licenses/by/3.0/
Applause_encore.wav,concert;encore;auditorium;performance;theatre;clap;cheer;live;band;applauding;audience;toto;people;clapping;show;crowd;Applause;applause,324369,https://freesound.org/people/Zihris/sounds/324369,"[1798656, 2795522]",Zihris,http://creativecommons.org/licenses/by/3.0/
Noisy Neighbors Real.wav,creaking;foot;footsteps;march;neighbors;noisy;pounding;steps;stomp;upstars,91260,https://freesound.org/people/Kevinflo/sounds/91260,,Kevinflo,http://creativecommons.org/publicdomain/zero/1.0/
walking up steps.wav,steps;wood;walking,168306,https://freesound.org/people/ctomsett/sounds/168306,"[285696, 1147948]",ctomsett,http://creativecommons.org/licenses/by/3.0/
20091224.bells.02.wav,bell;church;field-recording;pealing;seville;south-spain,86767,https://freesound.org/people/dobroide/sounds/86767,"[72192, 1268796]",dobroide,http://creativecommons.org/licenses/by/3.0/
crickets Isolated songs 130322_00.wav,white-noise;chirping;calling;crisp;general-noise;campestris;field;Gryllus;Acheta;krekel;grasshopper;house;insects;song;isolated;field-recording;domestica;noise;cricket,183181,https://freesound.org/people/klankbeeld/sounds/183181,"[5033472, 6351087]",klankbeeld,http://creativecommons.org/licenses/by/3.0/
tram_glories.wav,barcelona-sant-marti;creaking;glissandi;horn;human;journey;machines-artifacts;rubber;sonsdebarcelona-tarari;tram;voices;warning,70218,https://freesound.org/people/sonsdebarcelona/sounds/70218,"[1337344, 2121587]",sonsdebarcelona,http://creativecommons.org/licenses/by-nc/3.0/
Alaska Airlines.wav,Ambient;airlines;airport;announcement,202710,https://freesound.org/people/Npeo/sounds/202710,"[301056, 1513919]",Npeo,http://creativecommons.org/licenses/by/3.0/
IowaCity2_28jan2006.wav,ambient;birds;street-noise;town,16361,https://freesound.org/people/kcparker/sounds/16361,"[0, 1189681]",kcparker,http://creativecommons.org/licenses/sampling+/1.0/
birds_in_moms_garden.wav,birds;car;field-recording;garden;wind,15541,https://freesound.org/people/Bram/sounds/15541,"[392704, 1673486]",Bram,http://creativecommons.org/licenses/by/3.0/
Chainsaw Crosscutting  3.wav,chainsaw;crosscutting;field-recording;firewood;fuelwood;stereo;stihl;two-stroke;wood;xy,64398,https://freesound.org/people/Benboncan/sounds/64398,,Benboncan,http://creativecommons.org/licenses/by/3.0/
SummerFieldBirdSingingMay23rd2015.wav,birds;open-field;ambiance;nature;field-recording;summer,274772,https://freesound.org/people/kvgarlic/sounds/274772,"[772096, 1728112]",kvgarlic,http://creativecommons.org/publicdomain/zero/1.0/
OrchestraTuning2.wav,field-recording;instruments;orchestra;tuning;warming;wind,24205,https://freesound.org/people/acclivity/sounds/24205,"[635904, 1941854]",acclivity,http://creativecommons.org/licenses/by-nc/3.0/
Sizzling pan.wav,kitchen;pan;cooking,235719,https://freesound.org/people/speedygonzo/sounds/235719,,speedygonzo,http://creativecommons.org/publicdomain/zero/1.0/
car burning.wav,burning;Field-recording;car;fire,164939,https://freesound.org/people/Hssmusic/sounds/164939,,Hssmusic,http://creativecommons.org/licenses/by/3.0/
20090407.toy.train.01.wav,beach;birds;field-recording;shore;train,70953,https://freesound.org/people/dobroide/sounds/70953,,dobroide,http://creativecommons.org/licenses/by/3.0/
WoodenFloorFootsteps_Boots_01.wav,Stairs;Interior;Boots;Footsteps;Wooden;Floor;Foley,235769,https://freesound.org/people/Lex777/sounds/235769,,Lex777,http://creativecommons.org/licenses/by/3.0/
Canal St.wav,street;cars;city;people;voices;field-recording,42540,https://freesound.org/people/suoitnop/sounds/42540,"[4722688, 5740419]",suoitnop,http://creativecommons.org/licenses/by/3.0/
extractor_hood.wav,che;k;kitchen;dunstabzug;dunstabzugshaube;field-recording;machines,37561,https://freesound.org/people/simple machines/sounds/37561,"[860160, 1664438]",simple machines,http://creativecommons.org/licenses/by/3.0/
Eerie Sax.wav,ambient;city;italy;musician;people;rome;sax;saxist;saxophone;saxophonist;square;town;walking,72897,https://freesound.org/people/msproductions/sounds/72897,"[11264, 1174065]",msproductions,http://creativecommons.org/publicdomain/zero/1.0/
20100421.dog.vs.cat.wav,barking;cat;dog;field-recording;growl,95533,https://freesound.org/people/dobroide/sounds/95533,"[1460224, 2499868]",dobroide,http://creativecommons.org/licenses/by/3.0/
Blackbird sounds.wav,chirp;bird;tweet;blackbird,167302,https://freesound.org/people/danieldouch/sounds/167302,"[1536, 959421]",danieldouch,http://creativecommons.org/publicdomain/zero/1.0/
R05_0197.wav,go-cart;racing;go;vehicle;motor;race;cart;drive;squeaking;car;driving;turning;engine,251552,https://freesound.org/people/Omar Alvarado/sounds/251552,"[6024192, 7111887]",Omar Alvarado,http://creativecommons.org/licenses/by/3.0/
20100423.river.01.wav,ambiance;countryside;creek;field-recording;nature;river;spain;stream;water,95691,https://freesound.org/people/dobroide/sounds/95691,"[3459584, 4507373]",dobroide,http://creativecommons.org/licenses/by/3.0/
Compressor_Motor_In_Workshop.wav,Operation;Mechanical;Motor;Machinery;Workshop;compressor;generator;Generator;Noise,337446,https://freesound.org/people/ivolipa/sounds/337446,,ivolipa,http://creativecommons.org/publicdomain/zero/1.0/
break_through_blocked_door.wav,open;break-in;door;slam;doorknob;force,172491,https://freesound.org/people/nothayama/sounds/172491,,nothayama,http://creativecommons.org/licenses/by/3.0/
car passing under the bridge.wav,rain;field-recording;car,349403,https://freesound.org/people/zheng142326/sounds/349403,,zheng142326,http://creativecommons.org/licenses/by-nc/3.0/
20100917.14h.thunder.rain.wav,donana;field-recording;nature;rain;summer;thunder,104936,https://freesound.org/people/dobroide/sounds/104936,"[135680, 1416483]",dobroide,http://creativecommons.org/licenses/by/3.0/
md4trk9.wav,bell;cat-toy;jingle,123659,https://freesound.org/people/alienistcog/sounds/123659,,alienistcog,http://creativecommons.org/publicdomain/zero/1.0/
tap_dance_practice.wav,dancing;tap-dance;ambiance;park,165753,https://freesound.org/people/FUNAI/sounds/165753,"[1090048, 2179932]",FUNAI,http://creativecommons.org/publicdomain/zero/1.0/
20101121.sanlucar.market.wav,ambiance;field-recording;market;sanlucar;spanish;voice,109376,https://freesound.org/people/dobroide/sounds/109376,"[6273024, 7541699]",dobroide,http://creativecommons.org/licenses/by/3.0/
bath in a river.wav,brazil;field-recording;human;river;voice;water,15598,https://freesound.org/people/reinsamba/sounds/15598,"[1363456, 2653563]",reinsamba,http://creativecommons.org/licenses/by/3.0/
Party Sounds-AIFF 44.1_16.wav,people;crowd;voices;party;talking,259973,https://freesound.org/people/carminooch/sounds/259973,"[453632, 1400425]",carminooch,http://creativecommons.org/publicdomain/zero/1.0/
fr9 07 street sounds.wav,voice;street-sounds;traffic;car;field-recording;france;laughter;speech;street;atmosphere;ambience,50051,https://freesound.org/people/ERH/sounds/50051,"[2543616, 3759200]",ERH,http://creativecommons.org/licenses/by-nc/3.0/
paper_cup.wav,ambient;perception;contact-mic,168455,https://freesound.org/people/mitsuhito/sounds/168455,"[2311680, 3485523]",mitsuhito,http://creativecommons.org/licenses/by/3.0/
Untitled-13.wav,ambient,120365,https://freesound.org/people/stk13/sounds/120365,"[1860096, 2814957]",stk13,http://creativecommons.org/publicdomain/zero/1.0/
A Coruna train announcement_1.wav,train;express;field-recording;journey;spain;spanish;track;public-address;railway;rumble;loudspeaker;pa;announce,64369,https://freesound.org/people/phonoflora/sounds/64369,,phonoflora,http://creativecommons.org/licenses/by-nc/3.0/
20120715_ourense.bell.01.wav,spain;Ourense;church;bell;clock;field-recording,161584,https://freesound.org/people/dobroide/sounds/161584,"[74240, 1238275]",dobroide,http://creativecommons.org/licenses/by/3.0/
20121124_exhibition.01.wav,talk;hall;exhibition;ambiance;museum;field-recording;door,170481,https://freesound.org/people/dobroide/sounds/170481,"[47104, 1050132]",dobroide,http://creativecommons.org/licenses/by/3.0/
"Budolfi Cathedral, Aalborg, DK, 1900hrs.wav",budolfi-kirke;hall;traffic;cathedral;church;bell;churchbell,107361,https://freesound.org/people/chimerical/sounds/107361/,"[2103808, 3018664]",chimerical,http://creativecommons.org/publicdomain/zero/1.0/
MetroStation.wav,metro;Field-Recording;Station;Train,354125,https://freesound.org/people/sean_sd2007/sounds/354125,"[776192, 1815820]",sean_sd2007,http://creativecommons.org/publicdomain/zero/1.0/
Rain after Thunder from Shed 2013-07-25 1.wav,Glasgow;Tascam-iM2;Rain;Shed;Thunder;iPhone-4s;AudioShare,197201,https://freesound.org/people/noisyninja/sounds/197201,"[757248, 2049080]",noisyninja,http://creativecommons.org/licenses/by/3.0/
Library with Light Chatter.wav,chatter;ambient;Jenks;library;crowd;Gordon-College,215963,https://freesound.org/people/calebowenw/sounds/215963,,calebowenw,http://creativecommons.org/licenses/by/3.0/
R09_0020.wav,24bit;stereo;thunder;wav,58839,https://freesound.org/people/Ornery/sounds/58839,,Ornery,http://creativecommons.org/publicdomain/zero/1.0/
20160815_ravine.02.wav,torrent;river;ravine;water;stream;field-recording;mountain,352576,https://freesound.org/people/dobroide/sounds/352576,"[1031168, 2276769]",dobroide,http://creativecommons.org/licenses/by/3.0/
Big scary Footsteps.wav,bassey;footsteps;clomp;big,191657,https://freesound.org/people/mmaruska/sounds/191657,,mmaruska,http://creativecommons.org/publicdomain/zero/1.0/
Cat Meowing.wav,Cat;Animal;Meow,264311,https://freesound.org/people/olliehahn12/sounds/264311,,olliehahn12,http://creativecommons.org/publicdomain/zero/1.0/
2016-10-06 Mild Thunder.wav,field-recording;storm;rain;thunder,361776,https://freesound.org/people/kingsrow/sounds/361776,,kingsrow,http://creativecommons.org/publicdomain/zero/1.0/
forest_ambience_chepachet_spring_2.wav,new-england;bird;ambiance;rhode-island;rural;spring;rain,95405,https://freesound.org/people/markb/sounds/95405,"[1684480, 2997852]",markb,http://creativecommons.org/licenses/by/3.0/
3 persons walking slowly on grass noisy ambient 1.wav,footsteps;grass;slowly;steps;walking,126869,https://freesound.org/people/bulbastre/sounds/126869,"[10240, 717800]",bulbastre,http://creativecommons.org/licenses/by/3.0/
staircase_with_elevator_background_a.baby.wav,baby;crying;elevator;staircase;background;a,181247,https://freesound.org/people/mario1298/sounds/181247,,mario1298,http://creativecommons.org/publicdomain/zero/1.0/
mosquito.wav,buzzing;animal;mosquito;insecto;insect;zumbido;impersonation,160459,https://freesound.org/people/sergeeo/sounds/160459,"[1226752, 2535965]",sergeeo,http://creativecommons.org/licenses/by-nc/3.0/
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_05.wav,birds;filed-recording;forest;insects,121968,https://freesound.org/people/nfsgit/sounds/121968,"[6624256, 7832974]",nfsgit,http://creativecommons.org/publicdomain/zero/1.0/
Pushing a metal fence.wav,iron;metallic;clang;metal;fence;hit;impact,274768,https://freesound.org/people/launemax/sounds/274768/,"[395264, 1406694]",launemax,http://creativecommons.org/publicdomain/zero/1.0/
squeeks raw.wav,chair;squeak;mechanical;whine;hinge;metal;screech;brakes;machine,170799,https://freesound.org/people/esperar/sounds/170799,,esperar,http://creativecommons.org/publicdomain/zero/1.0/
"Footsteps, tennis shoes on wooden floor.wav",floor;shoes;footsteps;wood,257644,https://freesound.org/people/speedygonzo/sounds/257644,,speedygonzo,http://creativecommons.org/licenses/by/3.0/
