YTID,Keywords
Uj1iBDriTow,"Sink (filling or washing);Water tap, faucet;Water"
Uj266NF1mUk,Explosion;Bang
UjDh1OlOwuE,Wood block;Percussion
UjGJc3VAk6Q,Disco;Music
UjQWlJlL0Kg,"Liquid;Speech;Inside, small room"
UjTuzd-jNCI,Toilet flush;Water
UjeF2s0udtc,Music;Television;Speech;Animal
UjeIO8iXcYI,Tubular bells
UjelVJif6-w,Tap;Speech;Clapping
UjlMSYSx49k,"Railroad car, train wagon;Train horn;Rail transport;Train;Toot;Vehicle;Outside, rural or natural"
Uk20GSJ13k8,Yodeling;Music;Song
UkMahnWjSTI,Bathtub (filling or washing);Water
UkTWmyy7ia8,"Cello;Double bass;String section;Keyboard (musical);Piano;Violin, fiddle;Bowed string instrument"
Ukamnlf7Wk8,"Ice cream truck, ice cream van;Music;Truck"
UkqayNnk00w,Singing bowl
UlVvWsYNy44,Car passing by
UlqBFf63wXE,Squawk
Um-N_mZWOY0,Sawing;Rub;Wood
Um91Y1Vy5AU,"Music;Chink, clink"
UmAZXAdkstk,Afrobeat;Music
UmEPR7gTIb0,Mains hum;Hum
UmOOGxXbEuc,Explosion
UmbVKqmvaRY,"Walk, footsteps;Speech"
UmlLEH2fpsA,Sawing;Tools;Rub;Wood;Power tool
UmminfCXhNw,"Power windows, electric windows"
UnAYJUXMjsM,Singing;Music;Yell
UnD2YY2XHno,Meow
UnK0X1oZsWI,Singing;Zing
UnZ6ZqpNRts,Busy signal
UnaWAlJnXGc,Plop;Speech
Uo-Okq1D8Xo,Harpsichord;Keyboard (musical)
Uo0p-l2EIcU,Skidding;Vehicle;Speech;Car
UonkFWTjo3I,Chopping (food)
UpSoM6ZJRyg,Music;Speech;Sewing machine
UpWBYk4xLTc,Singing;Disco;Music
UpYkuf0greU,"Heart sounds, heartbeat;Heart murmur"
Uq370TY_RkM,Mantra
UqNLMP-dP6o,"Splash, splatter;Speech;Breathing"
UqVKae3vHd4,"Domestic animals, pets;Dog;Growling;Animal;Inside, small room"
UqX8QfCBtSA,"Music;Walk, footsteps"
UqeLmHmoBR0,Vehicle;Speech;Air brake;Car
Uqj2GGPVo2E,Blender
UquKaN5Ruio,Music;Speech;Drum machine
Ur-TlspWK6Y,Glass
Ur8O3h8S0K4,Music;Happy music
UrABzfKma3I,Sliding door
UrEXSRyBCzk,"Liquid;Music;Water;Inside, large room or hall"
UrToRNte8cU,Fire;Wind
Urz8VYMIoA4,"Humming;Speech;Inside, small room"
Us1k_P8zVqc,"Wail, moan;Speech;Inside, small room"
UsKSuYxj56M,Ding-dong;Speech
UsZxMrRz_Qg,Music;Ukulele
UsiGW0W5VLE,Hair dryer
UtLhLL6w_SI,"Field recording;Speech;Outside, urban or manmade"
UtNR3hx_MYg,Stream
Uu3GTqUmiLA,Bicycle;Vehicle;Speech
Uu8m1oOWkiE,Bell
UuCiz7FEzxY,Music;Shuffling cards;Speech
UuLquKxmqIg,Croak;Frog
UuOMHj--HeM,"Speech;Crumpling, crinkling"
UuRoy-d0D-M,Bellow;Speech
Uv9zBU65ExI,Sanding;Rub
UvSY4SXgG5Y,"Bouncing;Speech;Inside, small room"
Uvm0jskoh6w,"Hubbub, speech noise, speech babble;Speech;Outside, urban or manmade"
Uvu61DMB2Qc,Applause;Crowd;Speech
UvvbfkvbHDM,Music;Shout;Speech
UwCENzns9cE,"Drill;Dental drill, dentist's drill"
UwCOGYHtzbQ,Rattle (instrument);Speech
UwSlBIGuHlo,"Speech;Crumpling, crinkling;Inside, small room"
UwaphdOr7BI,Echo
UwnUYv9kLvg,Music;Rock and roll
Ux3YosKD-9I,Wood block;Percussion
Ux4emeodeM8,Splinter;Wood
UxB8jlO9dRw,Singing;Song
UxHEyYQAz8o,Turkey;Fowl;Gobble
UxT3KG4AHAI,Wood block;Percussion
Uxf-5NHIm-8,Music;Reggae
UxlrI-9RtWg,Singing bowl
Uxn7gW2eEFo,Beatboxing;Music
UxrAsZ7Z09Y,Electronic music;Music;Bang
Uy77YZk8HZA,"Neigh, whinny;Animal"
Uy99LWx_eXY,Siren;Civil defense siren
Uy9EgFy6NBg,Gong
UyeIYgsG3CE,Music;Ambient music
UyhdMa1ikKM,Glass;Speech
Uyj-MxpmKmc,"Liquid;Trickle, dribble;Speech"
Uylgb--QbqA,Whistling
Uyoa3P-PJvM,Crowd;Battle cry
UywrZaZK7-c,Singing;Music;Orchestra;Music of Latin America
UzFavAgWbBw,Carnatic music;Mantra
UzIo6vUTlLY,Flap
UzMJO7bxHDE,"Heart murmur;Inside, small room"
UzojJ6OgT1Q,"Power windows, electric windows"
V-DJ66llJgM,Croak;Frog
V-JvwN3_ASI,Motor vehicle (road);Motorcycle;Vehicle;Speech
V-PLEhiOeVA,Music;Telephone bell ringing;Speech
V-_3iicfTC0,Whip
V-lcHj45kOk,Grunt;Groan;Speech
V02JL9RwS_A,Static
V0RUNy_Fmik,Fart
V0SQYJGat1c,Music;Funny music
V0TQyu3Svm4,"Ratchet, pawl;Mechanisms"
V0Wufrbp63Y,Speech;Drawer open or close
V0XBiBi5nTM,"Belly laugh;Speech;Child speech, kid speaking;Inside, small room"
V1A4wBgvPgI,Jazz;Music;Musical instrument
V1B5njIbtOE,Drum;Drum roll;Sound effect;Percussion
V1OJmx1GYfM,Crackle;Speech
V1W4k3ZMR-M,Environmental noise
V1_dTcOHhU4,Music;Speech;Microwave oven
V2782wsmhAc,Music;Field recording
V2kTfhtFJs4,Groan;Speech
V2lnBxdPtBo,"Fowl;Crowing, cock-a-doodle-doo;Cluck;Chicken, rooster"
V30BgGfDtjs,"Insect;Mosquito;Fly, housefly"
V3D5SzteWjI,Vibration
V3Ds9BMB1wI,Speech;Oink
V3Sfz5qCSL4,"Whip;Whoosh, swoosh, swish"
V3ZHF9PRvto,Zither;Pizzicato
V3_0P-8igD0,Music;Speech;Scary music
V3ve42Q8FtY,Music;Grunge
V47Xxqt3qFc,"Trickle, dribble;Speech"
V4KFg8pSXeI,Music;Tender music
V4LrMuJcJSQ,Clang
V4rjBUTrB9o,Sigh
V5-Mni4s1vI,Engine;Squeal
V5HMIxuAtv8,"Singing;Music;Opera;Male speech, man speaking;Speech;Choir;Male singing"
V5YF3FQOLB4,Eruption
V5ZH_gvaeb4,Sanding;Rub
V5_KBwNP6Jo,Ringtone
V64SCgmcKNE,Snort;Gasp
V65IPXejqj4,Squeak
V6HPqVv1zM0,"Narration, monologue;Speech"
V6LQyj8_Is0,Giggle;Belly laugh
V6hw3yS3ov4,Music;Sidetone
V6t1-z0VDS4,"Boat, Water vehicle;Sailboat, sailing ship"
V6x-pskCAd8,Steelpan
V6yTTPUHkM4,Cupboard open or close;Speech
V7JfdI4EX7w,Organ;Hammond organ
V7g1DIWzACs,"Air horn, truck horn;Speech"
V7nS2c3vWHc,Sampler;Music;Speech
V832tQXcrRc,"Narration, monologue;Speech"
V851WPfpbwA,"Walk, footsteps;Vehicle;Car"
V8W4Djz6jnY,Tuning fork
V8fcrz20Tdw,"Sink (filling or washing);Water tap, faucet;Water"
V90IcSuFMcA,Guitar;Heavy metal;Music;Musical instrument;Electronic tuner
V95di2o3rRg,"Gunshot, gunfire;Machine gun"
V9CwUkpOxDM,Zipper (clothing);Speech
V9EJaZ4nm9E,"Beep, bleep;Speech"
V9JU5FmhtjM,Cacophony;Vehicle;Car
V9LAlu1EWZI,Singing;Music;Bluegrass
V9U3yvMFj1I,"Cutlery, silverware"
V9cQZtCD4zY,"Foghorn;Music;Outside, urban or manmade"
V9gGx8FcJvE,Basketball bounce;Speech
V9u9CgGerd0,Yell
VA20N0XZgKs,Fireworks
VA9sY3fKPew,"Hubbub, speech noise, speech babble;Vehicle;Speech;Outside, rural or natural"
VAA75si-Nqg,"Humming;Inside, small room"
VACCogdedNk,Music;Speech;Boing
VAqPLAgn9NI,Music;Exciting music
VB7wFpHHmF8,Wind chime;Wind;Chime;Wind noise (microphone)
VB82vMSTYK0,"Cello;Double bass;Violin, fiddle;Bowed string instrument"
VBaWxb8M52o,Music;Grunge
VBh5Hl93DXQ,Squeal
VBrSp994W-Q,Coin (dropping)
VBrU27ZjlMw,Swing music;Music
VC5StDzBqgs,Sitar
VC5WkYbsw4s,House music;Music;Electronic dance music;Dance music
VCIN1OJkNbg,Organ;Hammond organ;Harpsichord;Keyboard (musical)
VCIm4ljZWac,Car alarm
VCOQOjLdIj0,"Wail, moan;Speech;Inside, small room"
VCRuyLRBna4,"Fowl;Crowing, cock-a-doodle-doo;Cluck;Chicken, rooster"
VCkhMQNZWZQ,Liquid;Music;Speech
VCozi4GDpxQ,Didgeridoo;Speech
VCrnnx9jTqs,Drum;Drum kit;Drum roll;Music;Musical instrument;Snare drum;Roll;Bass drum;Percussion
VD-zm-oDCTs,Singing;Music;Mandolin
VD6n81CWwJA,"Brass instrument;Jazz;Music;Musical instrument;Trumpet;Wind instrument, woodwind instrument"
VDM0GbVuV0g,Music;Thunk
VDUlycwFG9I,"Wail, moan"
VDVI_rIX_5w,"Wild animals;Roar;Roaring cats (lions, tigers);Animal"
VEELbpPSTzA,"Vehicle;Traffic noise, roadway noise"
VEaHODvpL0A,Bathtub (filling or washing);Water
VEssqQKC0YM,Brass instrument;Clarinet
VFDeywIJxdE,Babbling
VFGXC1jgOdY,Swing music
VFeiRK7HVlo,Plop;Speech
VFl_njHsr34,Crushing
VFmpgHPUk8s,"Ice cream truck, ice cream van"
VFxUtvYFRJg,"Cat;Harpsichord;Music;Domestic animals, pets;Meow"
VG7oB4EEUoY,Doorbell;Speech
VGNrH53GyTA,Liquid;Music;Drip
VGPlatsBbMc,"Music;Thump, thud"
VGSDDd4IaNQ,Tubular bells
VGUn3tueVLE,Cough;Music;Speech
VGcAKvgBl1E,"Speech;Crumpling, crinkling;Inside, small room"
VGn9XgxI4ko,Bicycle
VGpqLyx96Z8,"Doorbell;Bark;Domestic animals, pets;Ding-dong;Speech;Dog;Animal"
VHFjFr0hk2g,"Babbling;Speech;Child speech, kid speaking;Inside, small room"
VHmgEEqD41M,"Electric shaver, electric razor"
VHxCzlTUM6I,"Run;Speech;Outside, urban or manmade"
VHyXvbg6y9M,Harp;Pizzicato
VI18_KfuTD0,Zither;Pizzicato
VI57Gxq5iBk,Turkey;Fowl;Gobble
VImYbitqzU0,Speech;Drawer open or close
VJ1RqPqF9O4,Singing;Country;Bluegrass
VJ535BuTdFM,Clock;Music
VJ6cZ_1p5wQ,Bus;Vehicle
VJDxRtECwwQ,Rattle
VJTYKB1d_Uw,Alarm;Speech
VJf9k4zJyNU,Music;Roll;Rock and roll
VJmsPawxLAc,Motor vehicle (road);Skidding;Vehicle;Car
VKAI4piRhjc,"Glass;Dishes, pots, and pans;Pour"
VKFgLNBpQK0,Singing;Music;Pop music;Tambourine;Grunge
VKHRs34aHRE,"Jingle, tinkle"
VKLQO0qaUZk,Dial tone;Speech
VK_IWdhUdj8,Tick-tock;Tick
VKbCgW9sR3g,Stream
VKlBizApy9k,Shuffling cards;Speech
VKyj2oA_N50,"Whack, thwack"
VKzsN75TnqE,Drill;Tools;Power tool
VL78F_5ZER0,Pour;Speech
VLowzUxlyyg,Music;Electronic dance music
VM253XTE7L4,Tubular bells;Zither;Pizzicato
VMFy2UAATV4,Music;Sitar
VMQyl-E61uk,Breaking
VMWW9OX1EJM,Tabla;Drum;Percussion
VMrjA0IQfSk,"Telephone dialing, DTMF;Speech;Inside, small room"
VMx7JHnUU2Y,Music;Cacophony
VNA90QHJfY8,"Railroad car, train wagon;Train whistle;Rail transport;Train"
VNRyyc0fju0,"Speech;Boiling;Frying (food);Inside, small room"
VNTOztxcTEU,Theme music;Funny music
VNsxEujc_rg,"Smoke detector, smoke alarm;Speech"
VNxIc9Z2meE,Music;Song
VO-T4tBLNbw,Grunge
VOQeXfDwsiM,Swing music;Music
VOUm1PTYpB0,"Laughter;Male speech, man speaking;Chuckle, chortle;Snicker;Speech"
VOk3SCDgZUs,Scissors
VOsHuR7NKyM,"Speech;Children playing;Inside, large room or hall"
VP1cB_AVu6c,Funk
VP5mRLJtOEM,Meow
VPXU21fNEMM,Music;Buzz
VPp9ArDokWY,"Rustling leaves;Speech;Outside, rural or natural"
VRHsfsoo0Cg,Music;Crunch;Speech
VRIYShGaCQc,"Marimba, xylophone;Glockenspiel;Mallet percussion"
VRQOBTLAwgc,Speech;Fire alarm
VRQp3C824e4,Crunch
VRfi64fecj4,Electronic music;Music;Electronic dance music
VRzOVaHeZ0A,Music;Quack
VS8vw7DarxQ,Mains hum;Hum
VSAbMy1Rlio,Music;Exciting music
VSf3_XpiPkQ,Brass instrument;Trumpet
VSvRlhu1rb4,"Cat;Domestic animals, pets;Meow;Speech;Animal"
VT6kQA5ujRA,Yodeling;Music;Song
VTHEvUBSqds,Music;Grunt;Speech
VT_BC6l_HeY,Emergency vehicle;Siren;Police car (siren)
VTagIq90b7s,Music;Scary music
VTjV4KRePRQ,"Speech;Children playing;Outside, urban or manmade"
VTr7QTnN6PE,"Walk, footsteps;Speech"
VUd_vUjyMWQ,"Vehicle;Tire squeal;Car;Race car, auto racing"
VUpMaG2xKUw,"Cat;Domestic animals, pets;Meow;Speech;Animal"
VVG7MEhmamA,"Tools;Dental drill, dentist's drill;Speech"
VVKMUOspQZU,Sizzle;Stir;Frying (food)
VVr7dBYXLwA,Music;Music of Bollywood
VW60j2r8-Zo,Hoot;Owl
VWV9tEN16_k,"Guitar;Musical instrument;Steel guitar, slide guitar"
VWlY1s_2-K4,"Finger snapping;Speech;Child speech, kid speaking"
VWrBqCnjOsU,Banjo;Music
VXFyLX6z0V8,Whistling
VXI3-DI4xNs,"Fire engine, fire truck (siren);Emergency vehicle;Siren"
VXILrQ83Kws,Crushing
VXJhAGyjvkg,Skidding;Vehicle;Car
VXK8kljUczk,Squawk
VXi19tNcsjk,Music;Speech;Boing
VXnHav1KTos,"Glass;Speech;Inside, small room"
VY8DVphEvu0,Keys jangling;Speech
VYBRdcKQKQ4,"Aircraft engine;Jet engine;Vehicle;Fixed-wing aircraft, airplane;Aircraft"
VYjPsCg7kBA,"Cutlery, silverware"
VYornyMgn8A,"Goat;Speech;Livestock, farm animals, working animals;Animal"
VYu0OLR-eVM,"Music;Musical instrument;Marimba, xylophone;Vibraphone;Percussion"
VZ49O1HbVow,Bathtub (filling or washing);Gargling
VZ8BUNJYtOo,"Propeller, airscrew;Vehicle;Fixed-wing aircraft, airplane;Aircraft"
VZPOBLjAu38,"Beep, bleep"
VZjE27e9X7o,Didgeridoo;Music
V_8-8wd0WU0,"Roaring cats (lions, tigers);Animal"
V_DfQSJ64MI,"Canidae, dogs, wolves;Domestic animals, pets;Howl;Speech;Dog;Animal"
V_F1_yN01uk,Music;Plop;Speech
V_QvghISK6k,"Splash, splatter;Water;Speech"
V_rC2HgF-Uo,Music;Harmonic
Va-eLd-6ReQ,Rustle
Va1z0FaJZ9g,"Railroad car, train wagon;Train horn;Rail transport;Train;Clickety-clack"
Va5FSYXLduY,Music;Plop;Speech
VaUtaT27xKY,"Music;Steel guitar, slide guitar"
VaYTwG9xIRA,"Music;Chink, clink;Outside, rural or natural"
VamaQG6KlkY,Firecracker;Speech
Vb_Xvjbj_TI,Computer keyboard;Typing
VbpHhTTiEfk,Chainsaw
Vbx6TFxSPYY,Bell;Doorbell
VcGhfbyLtso,"Accelerating, revving, vroom;Skidding;Tire squeal;Race car, auto racing"
VcQsSCgypQU,Fire;Wind;Wind noise (microphone)
VcWK7IBO-8k,Humming;Speech
Vcid5eBAug4,Afrobeat;Music
VcnOTM-Qxk8,"Ice cream truck, ice cream van;Music;Vehicle;Car"
VcsiwzBrnzY,Bell;Church bell;Speech
VcvhpbcK4lo,"Scratching (performance technique);Music;Musical instrument;Inside, small room"
Vd8bmZtWPkQ,Music;Techno
VdaTqi6O4d0,Cough;Music;Throat clearing
Ve-RFG6nSsc,"Bird;Lawn mower;Speech;Outside, urban or manmade"
Ve6Zy1BXBbY,"Christmas music;Singing;Humming;Music;Choir;Vocal music;Child speech, kid speaking"
VfB-AtrY-dY,Whistle
VfEJHqtsuIo,Disco;Music
VfGwGDlS-64,Stomach rumble
Vg0FYW5Qpzk,Electronic music;Music;Shatter;Dubstep
Vg5DZ2mnYyY,Splinter;Wood
VgIJ6DlKSdU,Speech synthesizer
VgRYFya6bu0,Mandolin
Vg_y3i_rdnk,Church bell
Vge67eYk6Ew,Bell;Bicycle bell
Vgmk-LtyDvc,Bird;Crow;Speech;Goose
VhMPUIDL2mk,"Music;Thump, thud;Speech"
VhN5wPBAImc,"Giggle;Child speech, kid speaking"
Vhb3ymD6Uwo,Cash register;Speech
VhklWZMj5dw,Alarm clock;Music;Speech
Vhlf6pfZpXU,Music;Quack
VhoKk74oiCk,"Power windows, electric windows"
Vhtu-Xo_cbI,Music;White noise
ViBUUQTLzcs,Music;Rattle (instrument)
ViIQZ6_728g,"Speech;Pink noise;Outside, rural or natural"
ViNaXKshp2w,Squeak;Speech
ViQExfqirwo,Bus;Music;Vehicle;Speech
Vj5RxoMbM10,Wind chime;Chime
VjkSu-LsBQE,Singing;Female singing
VjoBfgBQppw,Music;Shuffle;Speech
VjzkQgfqCGQ,Goat;Music;Speech
Vk-V0EZ3UIY,Music;Funny music
VkBrH-1AIgM,"Rodents, rats, mice"
VkOfLjlJqmI,Tap;Speech
VkXLtUx-RmI,Accordion
Vkg5LpKJVP8,Stir;Frying (food)
Vky1PKOuYrA,Liquid;Fill (with liquid);Speech
VlDhKq73jIU,Hoot;Owl;Frog
VlXi2TxMXbc,"Wind instrument, woodwind instrument;Flute"
VliP9ufAS_o,Motorcycle;Skidding;Vehicle;Car
VlwbDjggUKk,Brass instrument;Saxophone
Vlz5rVf_Mlk,Heart murmur
Vm4RMzfvrjE,Singing;Music;Steelpan
Vm4qY8TEw6I,Door;Sliding door
VmegSpCcMXM,Crunch
Vmsy3ywFNOU,"Hubbub, speech noise, speech babble;Speech;Outside, urban or manmade"
VmyHksBpbXY,Pulse
VnSsch6Q6ho,Snake;Hiss
VngGJciHiBU,Music;Grunge
VnjYnzg5ExA,"Electric shaver, electric razor;Inside, small room"
VnnEO9NmWCk,Hair dryer
VnpYwbDR110,Music;Roll
VntJoTaEipA,"Ratchet, pawl;Gears;Mechanisms"
VnzsxEK1E4c,Drip
Vo6eT8eMMfQ,Music;Exciting music
VoJlMBA-KgA,Child singing
VoVe-7rWnR4,Chatter;Speech
Vog0eBervK4,Chainsaw
Vp0r-jlMlW8,"Laughter;Mouse;Domestic animals, pets;Snicker;Speech"
Vpbgt-oWUlg,"Whip;Whoosh, swoosh, swish"
VpnuksDIGg8,"Electric toothbrush;Inside, small room"
VqAHESEfPB8,"Music;Thump, thud;Speech"
VqBwjEJ6KVE,Toothbrush
VqTp4wZjtMI,Skateboard
VqVnlnzrKno,"Rodents, rats, mice"
VqZoQZ_2zRo,"Smash, crash;Whack, thwack"
VrJgl3oF4YQ,"Water tap, faucet;Bathtub (filling or washing);Water"
VrT7S0BtlfQ,Music;Music of Bollywood
VrqBeY3kfKI,Electric piano;Keyboard (musical);Piano
VrqgvzDAa8k,"Burping, eructation"
VruWVPsPYNQ,Sneeze;Snicker;Speech
VrwSkB9HTC0,Music;Dance music
Vs5ONFdtZqI,Telephone;Telephone bell ringing;Speech
VsMy72BoIbU,Music of Asia;Music;Vocal music
VsPRV3EtZFE,Brass instrument;Trumpet
VsqQmOvd9Fs,Music;Steelpan
VtBEfo3W1JY,"Cat;Purr;Music;Domestic animals, pets;Speech;Animal"
VtQNXbqo0GY,Music;Sonar
VtTZhYs8fz0,Buzz;Speech
VtXwUAXZ0H4,Pump (liquid);Water
VtbNaMkjDXU,Scratching (performance technique);Music
VthLuFNC28k,Electronic music;Music;Dubstep;Drum machine
VttMBDi4k3E,Church bell
Vu3bIwCa2tw,Video game music;Music
VuedhZF08Ys,Speech;Throat clearing
VuuO7kJ4N-M,Mechanical fan
Vv1jPPdgIi0,Music;Dubstep;Electronic dance music
Vv5m1uKBxY8,"Laughter;Giggle;Speech;Inside, small room"
VvILeOih114,Jet engine
VvS7E4lHSmM,Waterfall
Vvd_DY9Bjhw,Speech;Gush
Vw60Ox3YXq0,"Siren;Truck;Vehicle;Speech;Traffic noise, roadway noise"
VwAjYjLFwbE,Speech;Boiling
VwH1iQP0YY4,Organ;Electronic organ
Vwekk3EOa-U,Music;Sad music
VwvikYBN28E,Singing;Grunge
VxP4IdosYFo,Chirp tone
Vx_vqfpRdUU,Music;Sad music
Vxf8DR2KF1k,Timpani;Music;Speech
VxllecRDquc,Crow;Caw
Vxr8_SaNWHI,"Laughter;Splash, splatter;Speech"
VxuMKb5CKI0,Screaming
VxwaA8abFL4,Grunt
Vy00ycBpqpc,Cello;Double bass;Pizzicato;Bowed string instrument
Vy5wImZ_3-k,Clicking;Speech
Vy9RQe7SvGE,Typing
VyHJW0iLFG0,"Music;Domestic animals, pets;Speech;Dog;Animal;Breathing"
VyO935yuzBM,Pump (liquid)
Vya087ERocc,"Singing;Crying, sobbing;Speech"
VzEmLYAcX_4,Fire;Wind
VzEqM3da16E,Music;Punk rock
VzGHr0aV220,Bell;Music
VzGpcEts6Gk,Fart;Music;Speech
VzHL56yq8bI,Music;Independent music
VzIGTORN_6A,Brass instrument;Trumpet
Vzc4oOhAW3M,"Music;Air horn, truck horn;Vehicle horn, car horn, honking"
VzrtHCgI2u8,Shuffling cards;Speech
W-SxHL2P9Mc,Music;Scary music
W-Xr-MVNST8,"Music;Ukulele;Inside, small room"
W-ZrB0-P7GU,"Fowl;Crowing, cock-a-doodle-doo;Cluck;Chicken, rooster"
W-aZFK6pyYY,Singing;Salsa music
W-o0tTfwuOg,Car passing by
W-rUNZjGwUU,"Drip;Speech;Inside, small room"
W00eTCOgUNs,Vocal music
W05CXD-rYgc,Wild animals;Roar;Animal
W0FdogW5564,Music;Pulse
W0KY00lgf2A,"Knock;Speech;Child speech, kid speaking"
W0RsAw5T7uQ,Singing;Yodeling;Guitar;Music;Song
W0qk_O9WoeI,Ding;Clang
W0rtUS2eXlk,Gospel music;Jingle (music);Music
W0sDbGpUvgE,Psychedelic rock
W1T8TiKpLlw,Whistle
W26_LPYDjSE,Bass guitar;Guitar;Music;Electronic tuner;Plucked string instrument
W2KaBnoGxek,New-age music;Music
W2ZYTeaKLag,Applause;Speech
W2uMfmlqJLE,Guitar;Music;Musical instrument;Electronic tuner
W2wh7xz-3FM,Alarm clock;Speech
W3DwueAy65k,Scratching (performance technique);Music;Musical instrument
W3J9f_PUGdg,"Water tap, faucet;Bathtub (filling or washing);Water"
W3KWJqtdtz4,Background music;Music
W3Kadg3mh3s,Fill (with liquid);Water;Speech
W3QGmr0lsKo,Arrow
W3wJP5gp4rE,Explosion
W3wUmtCnC4k,Croak;Frog
W3w_Pn_E7-s,"Accelerating, revving, vroom;Clatter;Vehicle;Car;Medium engine (mid frequency)"
W4Ai3qVG0ko,"Speech;Boiling;Inside, small room"
W4Ouv63YHIY,Run
W4R_63_UxSw,Screaming;Speech
W4UzqKt3WFs,Pour;Speech
W4eLgBYEEqA,Brass instrument;French horn
W4g1yp_jtEY,"Heart sounds, heartbeat;Throbbing;Hum"
W4nQpOHIPEw,"Blues;Guitar;Music;Musical instrument;Steel guitar, slide guitar;Plucked string instrument"
W4oEM0W6mhM,"Bird;Bird vocalization, bird call, bird song;Chirp, tweet"
W4qY8rqeTTA,"Burping, eructation"
W4zrB652Po4,Slam;Speech
W57xTvMqzRo,Yodeling;Music
W5BB6pubJZI,Drum;Drum roll;Percussion
W5Fw5vARCeU,Music;Squeak;Speech
W5TKOzpFWpo,Chainsaw
W5nq1ytuzAw,"Music;Breaking;Outside, rural or natural"
W5pCEmL5Rfc,Drill;Tools;Power tool
W61SHfcSySQ,Jackhammer;Speech
W65c_uSH4mg,Shatter;Speech
W69vj4EZ2Ts,Singing;Music;Child singing
W6GWAWBuJFo,"Gunshot, gunfire;Artillery fire"
W6NeNJF5ggU,"Chuckle, chortle;Snicker;Speech"
W6_eJh2R2TM,"Propeller, airscrew;Music;Inside, small room"
W70XkdHSQPA,Bass guitar;Music
W77s6g96F5g,"Bird;Turkey;Bird vocalization, bird call, bird song;Fowl;Gobble;Livestock, farm animals, working animals"
W7KGqcmQSEY,Music;Trance music
W7feeDJ8iNk,"Gunshot, gunfire;Cap gun"
W7fwqEPX-Co,Drum and bass
W7i4LkdSfjw,Drum;Guitar;Heavy metal;Music;Rock music;Angry music
W7qiSqCQmGI,Speech;Camera
W7sPeLKGTqY,"Music;Speech;Pink noise;Inside, small room"
W8IOz3qRU_0,"Fowl;Crowing, cock-a-doodle-doo;Chicken, rooster"
W8Iypl6KH90,Chainsaw;Speech
W8WFs-QDZnc,"Gunshot, gunfire;Artillery fire"
W8Xv3Q2kGRA,Traditional music;Music
W8b5T4LJCOw,"Boat, Water vehicle;Wind;Ship;Wind noise (microphone)"
W8jckrOKpZk,Squeal;Speech
W8ls_HeuvMs,Bell
W8pyg_RKH6k,"Whoosh, swoosh, swish"
W9saRz0J_Bk,Whip
W9uvQ_k8gqs,Echo;Speech
W9wh3kyMKJU,Horse;Music;Speech;Animal
W9yEHmRcmos,Telephone;Speech
WA3MiAwQkDQ,Shuffling cards
WA49Qjw52lg,"Gunshot, gunfire;Machine gun"
WA4P0kRomh4,Singing;Music;Grunge
WAF7QhuLl5w,Chant
WAaz2BM4sbI,Biting;Speech
WAhuBGcAzB8,Speech synthesizer
WAxDN-FyPn8,Music;Sad music
WAyJuknCw3Y,"Ratchet, pawl;Gears;Mechanisms"
WAz5gV1IYtY,Skidding
WBBKiXYVEdM,New-age music;Whale vocalization;Music
WBZCakexsGI,Video game music;Music
WB_UsHbZibU,Whistle
WBbC6__VvNw,"Speech;Baby laughter;Inside, small room"
WBrkCWb9W-8,"Power windows, electric windows;Speech"
WC5y43t0Jlg,"Ratchet, pawl;Pulleys;Gears;Mechanisms"
WCFt-dggFlk,"Bird;Bird vocalization, bird call, bird song;Coo;Pigeon, dove"
WCiS9IDILQg,"Music;Musical instrument;Violin, fiddle;Classical music;Bowed string instrument;Inside, small room"
WCl93HBuj60,Drum;Jazz;Music;Musical instrument;Steelpan
WCo_yjQMttg,Music;Musical instrument;Rattle (instrument);Speech
WD3rI0TZfB0,Shuffle;Speech
WDZdy6TtcYI,Speech;Fireworks
WDa5Uo4xOTM,Music;Speech;Oink
WDbR2wnsTeo,Heart murmur;Sidetone
WDlcKaKTSoI,"Water tap, faucet;Bathtub (filling or washing);Water"
WE0JqjuhaQI,Electronic music;Music;Opera;Techno
WEBiTsBkOQE,"Walk, footsteps;Speech"
WEGeGwGX820,Clicking
WEWhLwX6STA,Siren;Civil defense siren
WEXJSNm_T0o,Singing;Choir;Vocal music;A capella
WEbmYp5VVcw,Tick-tock;Speech
WEyCINkkR-Q,Typewriter
WEySUEWdSDQ,Crushing
WF6QmF1ZG9o,"Vehicle horn, car horn, honking"
WFXh2N_FSxw,"Narration, monologue;Speech"
WFddq_Zec3M,Croak;Frog
WFdura21G1Q,Music;Speech;Harmonic
WG-Jhp5a-x0,Mantra;Chant;Music;Sitar
WG0O7egnawI,Basketball bounce
WGH6v8_0PKQ,Slam;Speech
WGSW5yAHb4Y,Computer keyboard
WGmXQS1c9Ek,"Telephone dialing, DTMF;Speech;Inside, small room"
WGtP-6_eTkY,Music;Ping
WH9D6yBJwQk,Hammer
WHFFyxCgN9Y,Siren;Civil defense siren
WHLbGh7WwNY,"Power windows, electric windows"
WHSe2LcuCdg,Music;Rattle
WHW_r9SFmIs,"Aircraft engine;Vehicle;Fixed-wing aircraft, airplane;Aircraft"
WH_wR-8OVds,Snoring;Snort
WHvURI0YXqc,Tick
WI2d5vDJeLo,Bass guitar;Humming;Guitar;Music;Musical instrument;Plucked string instrument
